DATE,AAPL,NFLX,BA,T,MGM,AMZN,IBM,GOOG,SP500
27/05/2022,149.64,195.19,132.23,21.29,34.89,115.15,139.27,112.80,"4,158.24"
26/05/2022,143.78,191.40,127.73,21.32,34.48,111.08,136.89,108.30,"4,057.84"
25/05/2022,140.52,187.83,122.06,21.30,32.09,106.78,134.39,105.84,"3,978.73"
24/05/2022,140.36,180.34,119.40,21.16,31.11,104.10,133.80,105.93,"3,941.48"
23/05/2022,143.11,187.44,124.07,20.74,33.61,107.56,131.17,111.67,"3,973.75"
20/05/2022,137.59,186.35,120.70,20.40,34.37,107.59,128.48,109.31,"3,901.36"
19/05/2022,137.35,183.48,127.14,20.21,33.65,107.32,129.66,110.75,"3,900.79"
18/05/2022,140.82,177.19,125.52,20.23,33.00,107.11,132.94,112.40,"3,923.68"
17/05/2022,149.24,190.56,132.05,20.57,35.69,115.37,138.37,116.70,"4,088.85"
16/05/2022,145.54,186.51,124.05,20.28,35.07,110.81,135.03,114.79,"4,008.01"
13/05/2022,147.11,187.64,127.20,19.84,36.15,113.06,133.60,116.52,"4,023.89"
12/05/2022,142.56,174.31,123.14,19.72,34.52,106.93,132.90,113.16,"3,930.08"
11/05/2022,146.50,166.37,129.39,19.43,35.07,105.37,130.75,113.96,"3,935.18"
10/05/2022,154.51,177.66,132.95,19.36,36.20,108.86,129.13,114.58,"4,001.05"
09/05/2022,152.06,173.10,133.31,19.55,35.14,108.79,134.44,113.08,"3,991.24"
06/05/2022,157.28,180.97,148.90,20.03,38.31,114.77,137.67,115.66,"4,123.34"
05/05/2022,156.77,188.32,150.47,19.95,39.30,116.41,135.92,116.75,"4,146.87"
04/05/2022,166.02,204.01,156.97,19.95,41.03,125.93,137.40,122.58,"4,300.17"
03/05/2022,159.48,199.87,153.58,19.33,40.85,124.25,132.52,118.13,"4,175.48"
02/05/2022,157.96,199.46,148.61,19.12,41.97,124.50,133.04,117.16,"4,155.38"
29/04/2022,157.65,190.36,148.84,18.86,41.04,124.28,132.21,114.97,"4,131.93"
28/04/2022,163.64,199.52,154.22,19.42,42.11,144.60,135.74,119.41,"4,287.50"
27/04/2022,156.57,188.54,154.46,19.07,40.34,138.17,135.06,115.02,"4,183.96"
26/04/2022,156.80,198.40,167.04,19.30,40.35,139.39,136.19,119.51,"4,175.20"
25/04/2022,162.88,209.91,175.91,19.51,42.03,146.07,139.10,123.25,"4,296.12"
22/04/2022,161.79,215.52,176.92,19.52,41.08,144.35,138.25,119.61,"4,271.78"
21/04/2022,166.42,218.22,181.02,20.21,42.17,148.30,139.85,124.94,"4,393.66"
20/04/2022,167.23,226.19,183.55,19.43,43.35,154.00,138.32,128.25,"4,459.45"
19/04/2022,167.40,348.61,185.98,19.49,42.77,158.12,129.15,130.53,"4,462.21"
18/04/2022,165.07,337.86,179.85,19.46,41.16,152.79,126.17,127.96,"4,391.69"
14/04/2022,165.29,341.13,181.94,19.54,41.60,151.71,126.56,127.25,"4,392.59"
13/04/2022,170.40,350.43,182.87,19.42,41.28,155.54,126.14,130.29,"4,446.59"
12/04/2022,167.66,344.10,176.28,19.56,39.55,150.79,125.98,128.37,"4,397.45"
11/04/2022,165.75,348.00,175.03,19.63,39.51,151.12,126.37,129.80,"4,412.53"
08/04/2022,170.09,355.88,175.20,18.22,39.20,154.46,127.73,134.01,"4,488.28"
07/04/2022,172.14,362.15,177.97,17.91,39.18,157.78,128.55,136.47,"4,500.21"
06/04/2022,171.83,368.35,178.72,18.14,39.74,158.76,129.39,137.18,"4,481.15"
05/04/2022,175.06,380.15,182.65,18.03,41.66,164.05,128.89,141.06,"4,525.12"
04/04/2022,178.44,391.50,191.18,18.25,42.50,168.35,130.27,143.64,"4,582.64"
01/04/2022,174.31,373.47,190.76,18.10,41.87,163.56,130.15,140.70,"4,545.86"
31/03/2022,174.61,374.59,191.50,17.84,41.94,163.00,130.02,139.65,"4,530.41"
30/03/2022,177.77,381.47,194.91,18.22,43.16,166.30,132.13,142.64,"4,602.45"
29/03/2022,178.96,391.82,193.80,18.11,43.61,169.32,131.94,143.25,"4,631.60"
28/03/2022,175.60,378.51,188.16,18.02,42.19,168.99,131.47,141.95,"4,575.52"
25/03/2022,174.72,373.85,188.95,17.99,42.20,164.77,131.35,141.52,"4,543.06"
24/03/2022,174.07,375.71,189.05,17.61,42.16,163.65,129.25,141.31,"4,520.16"
23/03/2022,170.21,374.49,186.04,17.52,41.41,163.41,128.30,138.50,"4,456.24"
22/03/2022,168.82,382.92,191.04,17.52,41.97,164.89,129.06,140.28,"4,511.61"
21/03/2022,165.38,374.59,185.90,17.48,41.83,161.49,128.10,136.48,"4,461.18"
18/03/2022,163.98,380.60,192.83,17.53,42.17,161.25,128.76,136.80,"4,463.12"
17/03/2022,160.62,371.40,190.19,17.50,41.94,157.24,127.96,134.60,"4,411.67"
16/03/2022,159.59,357.53,188.99,17.50,42.17,153.10,127.04,133.69,"4,357.86"
15/03/2022,155.09,343.75,179.89,17.43,40.09,147.37,125.64,129.66,"4,262.45"
14/03/2022,150.62,331.01,175.52,17.28,38.80,141.85,123.94,126.74,"4,173.11"
11/03/2022,154.73,340.32,176.23,17.50,40.11,145.52,123.96,130.48,"4,204.31"
10/03/2022,158.52,356.77,178.39,17.50,40.89,146.82,124.35,132.68,"4,259.52"
09/03/2022,162.95,358.79,178.56,17.56,40.28,139.28,126.22,133.87,"4,277.88"
08/03/2022,157.44,341.76,173.80,17.36,37.63,136.01,125.68,127.28,"4,170.70"
07/03/2022,159.30,350.26,169.17,17.79,37.48,137.45,126.07,126.46,"4,201.09"
04/03/2022,163.17,361.73,180.84,18.02,41.54,145.64,126.62,132.12,"4,328.87"
03/03/2022,166.23,368.07,188.85,18.05,43.35,147.90,125.93,134.31,"4,363.49"
02/03/2022,166.56,380.03,197.81,17.98,43.73,152.05,123.86,134.75,"4,386.54"
01/03/2022,163.20,386.24,194.91,17.76,41.92,151.14,121.35,134.17,"4,306.26"
28/02/2022,165.12,394.52,205.34,17.88,44.29,153.56,122.51,134.89,"4,373.94"
25/02/2022,164.85,390.80,201.48,18.05,45.12,153.79,124.18,134.52,"4,384.65"
24/02/2022,162.74,390.03,198.43,17.53,43.51,151.36,121.97,132.67,"4,288.70"
23/02/2022,160.07,367.46,196.42,17.74,42.48,144.83,122.07,127.59,"4,225.50"
22/02/2022,164.32,377.38,198.74,17.93,43.23,150.20,123.92,129.40,"4,304.76"
18/02/2022,167.30,391.29,209.03,18.02,43.56,152.60,124.35,130.47,"4,348.87"
17/02/2022,168.88,386.67,213.58,17.93,43.68,154.65,124.97,132.31,"4,380.26"
16/02/2022,172.55,398.08,218.93,18.07,45.17,158.10,129.18,137.49,"4,475.01"
15/02/2022,172.79,407.46,217.73,18.37,45.08,156.51,129.94,136.43,"4,471.07"
14/02/2022,168.88,396.57,210.04,18.15,44.65,155.17,130.15,135.30,"4,401.67"
11/02/2022,168.64,391.31,212.30,18.21,45.46,153.29,132.69,134.13,"4,418.64"
10/02/2022,172.12,406.27,218.75,18.30,47.07,159.00,133.52,138.60,"4,504.08"
09/02/2022,176.28,412.89,215.86,18.49,48.52,161.19,137.79,141.45,"4,587.18"
08/02/2022,174.83,403.53,213.27,18.07,47.20,161.41,137.02,139.21,"4,521.54"
07/02/2022,171.66,402.10,211.92,18.06,45.61,157.94,137.24,138.94,"4,483.87"
04/02/2022,172.39,410.17,206.45,18.18,44.54,157.64,137.15,143.02,"4,500.53"
03/02/2022,172.90,405.60,206.39,18.54,42.98,138.85,137.78,142.65,"4,477.44"
02/02/2022,175.84,429.48,207.52,18.52,43.64,150.61,137.25,148.04,"4,589.38"
01/02/2022,174.61,457.13,208.34,18.43,44.16,151.19,135.53,137.88,"4,546.54"
31/01/2022,174.78,427.14,200.24,19.25,42.72,149.57,133.57,135.70,"4,515.55"
28/01/2022,170.33,384.36,190.57,19.03,41.63,143.98,134.50,133.29,"4,431.85"
27/01/2022,159.22,386.70,189.75,18.21,40.62,139.64,132.52,129.12,"4,326.51"
26/01/2022,159.69,359.70,194.27,18.30,41.68,138.87,134.26,129.24,"4,349.93"
25/01/2022,159.78,366.42,204.10,19.99,41.98,139.99,136.10,126.74,"4,356.45"
24/01/2022,161.62,387.15,204.20,19.88,41.89,144.54,128.82,130.37,"4,410.13"
21/01/2022,162.41,397.50,205.44,20.08,40.96,142.64,129.35,130.09,"4,397.94"
20/01/2022,164.51,508.25,214.19,20.39,41.55,151.67,130.82,133.51,"4,482.73"
19/01/2022,166.23,515.86,217.08,20.59,42.21,156.30,131.58,135.65,"4,532.76"
18/01/2022,169.80,510.80,225.01,20.61,43.83,158.92,132.94,136.29,"4,577.11"
14/01/2022,173.07,525.69,225.96,20.51,44.47,162.14,134.21,139.79,"4,662.85"
13/01/2022,172.19,519.20,223.90,20.23,44.25,161.21,134.76,139.13,"4,659.03"
12/01/2022,175.53,537.22,217.45,19.96,44.80,165.21,133.59,141.65,"4,726.35"
11/01/2022,175.08,540.84,216.02,19.88,44.95,165.36,132.87,140.02,"4,713.07"
10/01/2022,172.19,539.85,209.31,19.97,43.62,161.49,135.03,138.57,"4,670.29"
07/01/2022,172.17,541.06,215.50,19.84,44.53,162.55,134.83,137.00,"4,677.03"
06/01/2022,172.00,553.29,211.34,19.71,44.32,163.25,135.34,137.55,"4,696.05"
05/01/2022,174.92,567.52,213.07,19.78,43.04,164.36,138.22,137.65,"4,700.58"
04/01/2022,179.70,591.15,213.63,19.35,45.39,167.52,138.02,144.42,"4,793.54"
03/01/2022,182.01,597.37,207.86,19.19,45.48,170.40,136.04,145.07,"4,796.56"
31/12/2021,177.57,602.44,201.32,18.57,44.88,166.72,133.66,144.68,"4,766.18"
30/12/2021,178.20,612.09,202.71,18.70,44.76,168.64,133.91,146.00,"4,778.73"
29/12/2021,179.38,610.54,203.66,18.60,44.49,169.20,133.35,146.50,"4,793.06"
28/12/2021,179.29,610.71,206.13,18.73,44.22,170.66,132.63,146.45,"4,786.35"
27/12/2021,180.33,613.12,203.17,18.70,45.21,169.67,131.62,148.06,"4,791.19"
23/12/2021,176.28,614.09,204.22,18.77,45.74,171.07,130.63,147.14,"4,725.79"
22/12/2021,175.64,614.24,201.69,18.70,45.28,171.04,129.75,146.95,"4,696.56"
21/12/2021,172.99,604.92,199.52,18.47,44.81,170.42,128.97,144.22,"4,649.23"
20/12/2021,169.75,593.74,188.48,18.26,42.07,167.08,127.06,142.40,"4,568.02"
17/12/2021,171.14,586.73,192.63,17.95,42.28,170.02,127.40,142.80,"4,620.64"
16/12/2021,172.26,591.06,190.79,17.90,40.80,168.87,125.93,144.84,"4,668.67"
15/12/2021,179.30,605.04,195.43,16.73,41.37,173.32,123.11,147.37,"4,709.85"
14/12/2021,174.33,597.99,195.50,16.82,41.23,169.09,123.76,144.97,"4,634.09"
13/12/2021,175.74,604.56,197.40,16.94,40.34,169.57,122.58,146.70,"4,668.97"
10/12/2021,179.45,611.66,205.06,17.24,41.41,172.21,124.09,148.68,"4,712.02"
09/12/2021,174.56,611.00,207.56,17.31,42.21,174.17,123.57,148.11,"4,667.45"
08/12/2021,175.08,628.08,211.03,17.49,42.89,176.16,123.02,148.72,"4,701.21"
07/12/2021,171.18,625.58,208.83,17.42,42.74,176.16,121.58,148.04,"4,686.75"
06/12/2021,165.32,612.69,205.88,17.57,42.21,171.37,119.91,143.80,"4,591.67"
03/12/2021,161.84,602.13,198.49,17.71,40.17,169.49,118.84,142.52,"4,538.43"
02/12/2021,163.76,616.47,202.38,17.40,41.23,171.87,116.90,143.78,"4,577.10"
01/12/2021,164.77,617.77,188.19,16.78,38.30,172.19,116.92,141.62,"4,513.04"
30/11/2021,165.30,641.90,197.85,17.23,39.58,175.35,117.10,142.45,"4,567.00"
29/11/2021,160.24,663.84,198.50,18.03,41.13,178.08,118.50,146.11,"4,655.27"
26/11/2021,156.81,665.64,199.21,18.28,41.85,175.23,115.81,142.81,"4,594.62"
24/11/2021,161.94,658.29,210.60,18.47,42.83,179.02,116.73,146.72,"4,701.46"
23/11/2021,161.41,654.06,209.13,18.69,42.51,179.00,116.79,146.76,"4,690.70"
22/11/2021,161.02,659.20,209.90,18.64,44.54,178.63,116.47,147.08,"4,682.94"
19/11/2021,160.55,678.80,214.13,18.21,44.28,183.83,116.05,149.95,"4,697.96"
18/11/2021,157.87,682.02,227.25,18.41,44.33,184.80,116.66,150.71,"4,704.54"
17/11/2021,153.49,691.69,226.62,18.61,45.51,177.45,118.06,149.06,"4,688.67"
16/11/2021,151.00,687.40,225.80,18.61,45.65,177.04,118.46,149.08,"4,700.90"
15/11/2021,150.00,679.33,233.09,18.72,45.82,177.28,118.87,149.39,"4,682.80"
12/11/2021,149.99,682.61,220.96,18.82,45.09,176.26,118.96,149.65,"4,682.85"
11/11/2021,147.87,657.58,219.38,18.81,45.42,173.63,120.27,146.75,"4,649.27"
10/11/2021,147.92,646.91,218.50,18.83,46.06,174.10,120.22,146.63,"4,646.71"
09/11/2021,150.81,655.99,220.79,18.65,47.33,178.81,120.85,149.25,"4,685.25"
08/11/2021,150.44,651.45,222.68,18.78,48.54,174.45,124.54,149.35,"4,701.70"
05/11/2021,151.28,645.72,224.46,18.94,50.37,175.95,123.61,149.24,"4,697.53"
04/11/2021,150.96,668.40,213.03,18.72,47.40,173.85,120.85,148.68,"4,680.06"
03/11/2021,151.49,688.29,213.38,19.01,48.70,169.20,121.43,146.79,"4,660.57"
02/11/2021,150.02,677.72,212.77,19.04,47.88,165.64,120.52,145.86,"4,630.65"
01/11/2021,148.96,681.17,214.58,19.15,48.47,165.91,120.62,143.77,"4,613.67"
29/10/2021,149.80,690.31,207.03,19.07,47.16,168.62,119.49,148.27,"4,605.38"
28/10/2021,152.57,674.05,207.85,19.28,46.97,172.33,120.20,146.13,"4,596.42"
27/10/2021,148.85,662.92,206.61,18.91,47.02,169.62,119.56,146.43,"4,551.68"
26/10/2021,149.32,668.52,209.81,19.15,47.24,168.80,121.43,139.67,"4,574.79"
25/10/2021,148.64,671.66,212.87,19.35,48.15,166.02,121.92,138.77,"4,566.48"
22/10/2021,148.69,664.78,212.97,19.24,48.03,166.78,122.15,138.63,"4,544.90"
21/10/2021,149.48,653.16,214.34,19.44,48.09,171.75,122.58,142.78,"4,549.78"
20/10/2021,149.26,625.14,216.17,19.56,47.07,170.75,135.54,142.42,"4,536.19"
19/10/2021,148.76,639.00,215.97,19.31,47.47,172.21,135.61,143.82,"4,519.63"
18/10/2021,146.55,637.97,216.98,19.12,48.24,172.34,135.94,142.96,"4,486.46"
15/10/2021,144.84,628.29,217.04,19.40,47.95,170.45,138.13,141.68,"4,471.37"
14/10/2021,143.76,633.80,217.44,19.34,48.44,164.99,136.96,141.41,"4,438.26"
13/10/2021,140.91,629.76,221.78,19.10,48.15,164.21,134.45,137.90,"4,363.80"
12/10/2021,141.51,624.94,223.57,19.19,48.69,162.37,134.17,136.71,"4,350.65"
11/10/2021,142.81,627.04,226.45,19.65,44.42,162.32,136.04,138.85,"4,361.19"
08/10/2021,142.90,632.66,226.39,20.21,44.43,164.43,136.80,140.06,"4,391.34"
07/10/2021,143.29,631.85,226.48,20.45,44.77,165.12,135.45,139.19,"4,399.76"
06/10/2021,142.00,639.10,224.99,20.61,44.64,163.10,135.98,137.35,"4,363.55"
05/10/2021,141.11,634.81,224.42,20.64,44.96,161.05,136.73,136.18,"4,345.72"
04/10/2021,139.14,603.35,223.79,20.57,44.51,159.49,137.65,133.76,"4,300.46"
01/10/2021,142.65,613.15,226.00,20.50,44.86,164.16,136.89,136.46,"4,357.04"
30/09/2021,141.50,610.34,219.94,20.39,43.15,164.25,132.70,133.27,"4,307.54"
29/09/2021,142.83,599.06,225.36,20.68,43.85,165.06,132.94,134.52,"4,359.46"
28/09/2021,141.91,583.85,218.41,20.56,44.88,165.80,131.31,136.18,"4,352.63"
27/09/2021,145.37,592.64,224.16,20.68,45.09,170.29,132.35,141.50,"4,443.11"
24/09/2021,146.92,592.39,221.39,20.48,44.62,171.28,131.33,142.63,"4,455.48"
23/09/2021,146.83,593.26,221.10,20.52,44.65,170.80,130.60,141.83,"4,448.98"
22/09/2021,145.85,590.65,216.98,20.39,43.02,169.00,128.59,140.94,"4,395.64"
21/09/2021,143.43,573.14,208.51,20.35,40.55,167.18,127.01,139.65,"4,354.19"
20/09/2021,142.94,575.43,209.50,20.54,41.28,167.79,128.29,139.02,"4,357.73"
17/09/2021,146.06,589.35,213.36,20.78,41.54,173.13,129.17,141.46,"4,432.99"
16/09/2021,148.79,586.50,213.36,20.83,41.30,174.41,130.31,144.37,"4,473.75"
15/09/2021,149.03,582.87,214.22,20.81,40.38,173.79,131.05,145.21,"4,480.70"
14/09/2021,148.12,577.76,211.57,20.63,41.41,172.50,130.11,143.41,"4,443.05"
13/09/2021,149.55,589.29,214.48,20.77,43.10,172.86,131.96,143.47,"4,468.73"
10/09/2021,148.97,598.72,210.30,20.51,42.29,173.46,130.88,141.92,"4,458.58"
09/09/2021,154.07,597.54,213.94,20.70,42.76,174.21,131.56,144.91,"4,493.28"
08/09/2021,155.11,606.05,211.38,20.83,42.44,176.27,132.45,144.88,"4,514.07"
07/09/2021,156.69,606.71,214.24,20.70,43.44,175.46,131.87,145.52,"4,520.03"
03/09/2021,154.30,590.53,218.17,20.80,42.54,173.90,133.32,144.78,"4,535.43"
02/09/2021,153.65,588.55,220.83,20.86,42.56,173.16,133.73,144.22,"4,536.95"
01/09/2021,152.51,582.07,218.12,20.52,42.20,173.95,133.05,145.84,"4,524.09"
31/08/2021,151.83,569.19,219.50,20.70,42.62,173.54,134.05,145.46,"4,522.68"
30/08/2021,153.12,566.18,217.66,20.55,42.66,171.08,132.74,145.47,"4,528.79"
27/08/2021,148.60,558.92,221.75,20.48,43.32,167.48,133.16,144.55,"4,509.37"
26/08/2021,147.54,550.12,216.50,20.39,41.98,165.80,132.56,142.12,"4,470.00"
25/08/2021,148.36,547.58,221.03,20.70,42.13,164.96,133.59,142.95,"4,496.19"
24/08/2021,149.62,553.41,221.43,20.72,40.91,165.29,133.57,142.40,"4,486.23"
23/08/2021,149.71,553.33,219.40,20.77,39.52,163.29,133.36,141.10,"4,479.53"
20/08/2021,148.19,546.88,212.67,20.81,38.40,160.00,132.87,138.44,"4,441.67"
19/08/2021,146.70,543.71,212.16,20.78,37.66,159.39,131.83,136.91,"4,405.80"
18/08/2021,146.36,521.87,219.00,21.01,38.64,160.06,133.22,136.57,"4,400.27"
17/08/2021,150.19,518.91,222.22,21.28,37.93,162.10,136.03,137.30,"4,448.08"
16/08/2021,151.12,517.92,229.06,21.28,39.42,164.95,137.15,138.92,"4,479.71"
13/08/2021,149.10,515.92,234.46,21.28,40.41,164.70,136.76,138.41,"4,468.00"
12/08/2021,148.89,510.72,238.18,21.15,40.71,165.18,136.66,138.39,"4,460.83"
11/08/2021,145.86,512.40,239.49,21.25,40.56,164.61,135.76,137.69,"4,442.41"
10/08/2021,145.60,515.84,235.78,21.20,39.72,166.03,135.04,138.10,"4,436.75"
09/08/2021,146.09,519.97,232.27,21.02,39.21,167.09,134.92,138.00,"4,432.35"
06/08/2021,146.14,520.55,231.33,21.10,39.81,167.25,137.63,137.04,"4,436.52"
05/08/2021,147.06,524.89,229.94,21.09,39.67,168.80,136.37,136.94,"4,429.10"
04/08/2021,146.95,517.35,226.63,21.02,37.27,167.74,136.36,136.03,"4,402.66"
03/08/2021,147.36,510.82,229.09,21.28,36.95,168.31,137.61,136.28,"4,423.15"
02/08/2021,145.52,515.15,225.34,21.22,37.37,166.57,135.08,135.99,"4,387.16"
30/07/2021,145.86,517.57,226.48,21.17,37.53,166.38,134.64,135.22,"4,395.26"
29/07/2021,145.64,514.25,231.63,21.35,38.17,180.00,135.57,136.54,"4,419.15"
28/07/2021,144.98,519.30,231.57,21.14,38.40,181.52,135.41,136.38,"4,400.64"
27/07/2021,146.77,518.91,222.27,21.28,38.04,181.32,136.35,136.80,"4,401.46"
26/07/2021,148.99,516.49,225.85,21.27,39.19,184.99,136.37,139.64,"4,422.30"
23/07/2021,148.56,515.41,221.52,21.25,38.76,182.83,135.00,137.82,"4,411.79"
22/07/2021,146.80,511.77,220.87,21.14,39.23,181.90,134.40,133.33,"4,367.48"
21/07/2021,145.40,513.63,222.54,21.06,39.86,179.26,134.96,132.60,"4,358.69"
20/07/2021,146.15,531.05,217.15,21.07,38.39,178.66,133.69,131.10,"4,323.06"
19/07/2021,142.45,532.28,206.99,20.98,36.63,177.48,131.74,129.25,"4,258.49"
16/07/2021,146.39,530.31,217.74,21.39,37.93,178.68,132.67,131.85,"4,327.16"
15/07/2021,148.48,542.95,222.76,21.46,39.20,181.56,134.15,131.27,"4,360.03"
14/07/2021,149.15,547.95,224.45,21.33,39.97,184.08,133.55,132.08,"4,374.30"
13/07/2021,145.64,540.68,228.20,21.34,40.65,183.87,133.99,130.99,"4,369.21"
12/07/2021,144.50,537.31,238.29,21.50,41.53,185.93,134.60,130.56,"4,384.63"
09/07/2021,145.11,535.98,239.59,21.47,41.60,185.97,135.17,129.57,"4,369.55"
08/07/2021,143.24,530.76,236.77,21.27,40.31,186.57,134.43,129.18,"4,320.82"
07/07/2021,144.57,535.96,231.78,21.84,40.36,184.83,133.55,130.08,"4,358.13"
06/07/2021,142.02,541.64,236.14,21.90,41.25,183.79,132.56,129.77,"4,343.54"
02/07/2021,139.96,533.98,236.68,22.06,43.25,175.55,133.74,128.72,"4,352.34"
01/07/2021,137.27,533.54,239.73,21.97,43.52,171.65,140.26,126.37,"4,319.94"
30/06/2021,136.96,528.21,239.56,21.72,42.65,172.01,140.02,125.32,"4,297.50"
29/06/2021,136.33,533.50,235.76,21.63,42.19,172.41,139.02,126.02,"4,291.80"
28/06/2021,134.78,533.03,239.96,21.72,42.39,172.19,138.78,126.82,"4,290.61"
25/06/2021,133.11,527.07,248.38,21.81,43.89,170.07,140.26,127.00,"4,280.70"
24/06/2021,133.41,518.06,250.57,21.73,44.06,172.45,138.92,127.28,"4,266.49"
23/06/2021,133.70,512.74,243.57,21.62,43.12,175.19,138.13,126.46,"4,241.84"
22/06/2021,133.98,508.82,243.78,21.72,42.30,175.27,139.80,127.00,"4,246.44"
21/06/2021,132.30,497.00,245.28,21.84,42.09,172.70,140.07,126.46,"4,224.79"
18/06/2021,130.46,500.77,237.35,21.62,40.86,174.35,136.70,125.57,"4,166.45"
17/06/2021,131.79,498.34,239.22,21.69,41.37,174.46,139.07,126.37,"4,221.86"
16/06/2021,130.15,492.41,242.27,21.93,42.10,170.76,141.20,125.70,"4,223.70"
15/06/2021,129.64,491.90,246.54,22.10,42.24,169.16,142.66,126.03,"4,246.59"
14/06/2021,130.48,499.89,245.14,21.96,42.22,169.19,143.30,126.35,"4,255.15"
11/06/2021,127.35,488.77,247.28,22.13,43.21,167.34,144.50,125.70,"4,247.44"
10/06/2021,126.11,487.27,248.34,22.02,42.67,167.48,143.79,126.08,"4,239.18"
09/06/2021,127.13,485.81,248.06,21.90,43.54,164.06,143.91,124.57,"4,219.55"
08/06/2021,126.74,492.39,252.76,21.87,44.16,163.21,142.39,124.14,"4,227.26"
07/06/2021,125.90,494.66,252.66,21.95,43.41,159.90,141.38,123.30,"4,226.52"
04/06/2021,125.89,494.74,249.92,22.09,42.77,160.31,140.81,122.59,"4,229.89"
03/06/2021,123.54,489.43,250.32,22.06,42.55,159.35,139.02,120.23,"4,192.85"
02/06/2021,125.06,499.24,255.62,22.35,43.23,161.70,139.19,121.06,"4,208.12"
01/06/2021,124.28,499.08,254.73,22.13,43.39,160.93,137.73,121.49,"4,202.04"
28/05/2021,124.61,502.81,247.02,22.21,42.87,161.15,137.30,120.58,"4,204.11"
27/05/2021,125.28,503.86,250.70,22.42,43.79,161.51,137.37,120.13,"4,200.88"
26/05/2021,126.85,502.36,241.37,22.30,42.86,163.26,136.95,121.68,"4,195.99"
25/05/2021,126.90,501.34,240.74,22.28,42.21,162.95,137.34,120.45,"4,188.13"
24/05/2021,127.10,502.90,237.44,22.45,41.74,162.25,138.23,120.33,"4,197.05"
21/05/2021,125.43,497.89,234.82,22.65,39.70,160.15,138.25,117.26,"4,155.86"
20/05/2021,127.31,501.67,227.65,22.37,39.91,162.38,137.43,117.80,"4,159.12"
19/05/2021,124.69,487.70,224.42,21.86,39.28,161.59,136.77,115.44,"4,115.68"
18/05/2021,124.85,486.28,227.55,22.30,39.48,161.61,137.46,115.17,"4,127.83"
17/05/2021,126.27,488.94,227.98,23.68,38.75,163.52,138.60,116.07,"4,163.29"
14/05/2021,127.45,493.37,228.47,24.33,39.11,161.15,138.19,115.81,"4,173.85"
13/05/2021,124.97,486.66,222.64,24.31,37.47,158.07,137.71,113.10,"4,112.50"
12/05/2021,122.77,484.98,220.78,24.13,37.14,157.60,134.96,111.95,"4,063.04"
11/05/2021,125.91,495.08,228.88,24.35,38.76,161.20,137.75,115.44,"4,152.10"
10/05/2021,126.85,486.69,232.93,24.63,39.46,159.52,139.62,117.08,"4,188.43"
07/05/2021,130.21,503.84,235.47,24.27,39.92,164.58,138.94,119.93,"4,232.60"
06/05/2021,129.74,499.55,229.81,24.46,38.91,165.32,141.77,119.07,"4,201.62"
05/05/2021,128.10,496.08,228.18,24.18,41.75,163.53,138.71,117.84,"4,167.59"
04/05/2021,127.85,503.18,233.63,24.17,40.51,165.59,139.22,117.71,"4,164.66"
03/05/2021,132.54,509.11,235.19,23.78,41.26,169.32,138.26,119.76,"4,192.66"
30/04/2021,131.46,513.47,234.31,23.71,40.72,173.37,135.52,120.51,"4,181.17"
29/04/2021,133.48,509.00,235.94,23.65,40.42,173.57,137.77,121.49,"4,211.47"
28/04/2021,133.58,506.52,235.46,23.37,42.02,172.93,136.59,119.00,"4,183.18"
27/04/2021,134.39,505.55,242.47,23.22,42.20,170.87,135.64,115.36,"4,186.72"
26/04/2021,134.72,510.30,241.44,23.33,41.47,170.45,135.22,116.34,"4,187.62"
23/04/2021,134.32,505.55,238.38,23.70,41.51,167.04,136.04,115.77,"4,180.17"
22/04/2021,131.94,508.78,234.33,23.67,40.75,165.45,134.95,113.40,"4,134.98"
21/04/2021,133.50,508.90,235.92,22.73,41.20,168.10,137.11,114.66,"4,173.42"
20/04/2021,133.11,549.57,234.06,22.56,39.55,166.73,131.97,114.68,"4,134.94"
19/04/2021,134.84,554.44,244.15,22.64,39.75,168.60,127.15,115.12,"4,163.26"
16/04/2021,134.16,546.54,248.18,22.61,40.26,169.97,127.60,114.89,"4,185.47"
15/04/2021,134.50,549.22,251.11,22.45,39.69,168.95,126.64,114.83,"4,170.42"
14/04/2021,132.03,540.02,252.43,22.44,41.26,166.65,126.68,112.74,"4,124.66"
13/04/2021,134.43,553.73,253.27,22.36,40.99,170.00,125.30,113.36,"4,141.59"
12/04/2021,131.24,552.78,249.52,22.61,41.16,168.97,128.56,112.74,"4,127.99"
09/04/2021,133.00,555.31,252.36,22.67,41.77,168.61,129.64,114.29,"4,128.80"
08/04/2021,130.36,554.58,254.95,22.64,42.14,164.96,129.06,113.27,"4,097.17"
07/04/2021,127.90,546.99,252.58,23.35,41.09,163.97,128.88,112.48,"4,079.95"
06/04/2021,126.21,544.53,255.17,23.38,41.52,161.19,128.20,111.24,"4,073.94"
05/04/2021,125.90,540.67,259.36,23.18,41.70,161.34,129.84,111.28,"4,077.91"
01/04/2021,123.00,539.42,252.96,23.00,39.70,158.05,127.26,106.89,"4,019.87"
31/03/2021,122.15,521.66,254.72,22.85,37.99,154.70,127.29,103.43,"3,972.89"
30/03/2021,119.90,513.39,252.01,23.19,38.21,152.76,128.68,102.78,"3,958.55"
29/03/2021,121.39,513.95,250.52,23.07,37.16,153.79,129.77,102.80,"3,971.09"
26/03/2021,121.21,508.05,244.87,22.88,37.68,152.60,130.27,101.78,"3,974.54"
