DATE,AAPL,NFLX,BA,T,MGM,AMZN,IBM,GOOG,SP500
14/11/2019,65.66,289.62,367.44,29.40,31.10,87.73,127.99,65.57,3096.63
15/11/2019,66.44,295.03,371.68,29.81,31.18,86.97,128.37,66.74,3120.46
18/11/2019,66.78,302.57,369.46,29.91,31.53,87.63,128.29,66.04,3122.03
19/11/2019,66.57,302.60,367.00,28.68,31.81,87.64,128.49,65.77,3120.18
20/11/2019,65.80,305.16,370.91,28.06,31.82,87.28,127.23,65.15,3108.46
21/11/2019,65.50,311.69,366.44,28.38,31.70,86.74,127.84,65.07,3103.54
22/11/2019,65.44,310.48,371.34,28.49,31.94,87.29,128.32,64.77,3110.29
25/11/2019,66.59,315.55,373.13,28.12,32.05,88.69,129.87,65.33,3133.64
26/11/2019,66.07,312.49,373.51,28.23,31.95,89.85,129.03,65.68,3140.52
27/11/2019,66.96,315.93,368.00,28.42,32.18,90.93,127.77,65.65,3153.63
29/11/2019,66.81,314.66,366.18,28.21,31.95,90.04,128.42,65.25,3140.98
02/12/2019,66.04,309.99,355.18,28.17,31.96,89.08,126.95,64.50,3113.87
03/12/2019,64.86,306.16,352.08,28.34,31.62,88.50,126.20,64.76,3093.20
04/12/2019,65.44,304.32,348.84,28.76,31.77,88.03,126.07,66.03,3112.76
05/12/2019,66.40,302.86,345.68,28.82,31.93,87.02,126.00,66.41,3117.43
06/12/2019,67.68,307.35,354.09,28.83,32.17,87.58,127.25,67.03,3145.91
09/12/2019,66.73,302.50,351.21,28.71,31.86,87.48,127.92,67.18,3135.96
10/12/2019,67.12,293.12,347.90,28.73,31.99,86.96,127.91,67.23,3132.52
11/12/2019,67.69,298.93,350.00,28.81,32.11,87.44,127.76,67.25,3141.63
12/12/2019,67.86,298.44,346.29,28.95,32.54,88.02,129.25,67.51,3168.57
13/12/2019,68.79,298.50,341.67,28.88,32.75,88.05,128.19,67.39,3168.80
16/12/2019,69.97,304.21,327.00,29.13,32.95,88.46,128.12,68.06,3191.45
17/12/2019,70.10,315.48,327.00,29.06,33.08,89.53,128.20,67.76,3192.52
18/12/2019,69.94,320.80,330.68,29.24,33.26,89.20,128.38,67.63,3191.14
19/12/2019,70.01,332.22,333.50,29.38,33.26,89.61,128.53,67.80,3205.37
20/12/2019,69.86,336.90,328.00,29.55,33.30,89.32,129.51,67.48,3221.22
23/12/2019,71.00,333.10,337.55,29.49,33.49,89.65,129.47,67.44,3224.01
24/12/2019,71.07,333.20,333.00,29.41,33.42,89.46,128.93,67.18,3223.38
26/12/2019,72.48,332.63,329.92,29.56,33.53,93.44,128.86,68.02,3239.91
27/12/2019,72.45,329.09,330.14,29.62,33.59,93.49,129.21,67.59,3240.02
30/12/2019,72.88,323.31,326.40,29.47,33.32,92.34,126.86,66.81,3221.29
31/12/2019,73.41,323.57,325.76,29.50,33.27,92.39,128.03,66.85,3230.78
02/01/2020,75.09,329.81,333.32,29.33,33.66,94.90,129.35,68.37,3257.85
03/01/2020,74.36,325.90,332.76,29.48,33.29,93.75,128.32,68.03,3234.85
06/01/2020,74.95,335.83,333.74,29.51,32.89,95.14,128.09,69.71,3246.28
07/01/2020,74.60,330.75,337.28,29.62,32.91,95.34,128.17,69.67,3237.18
08/01/2020,75.80,339.26,331.37,29.72,33.24,94.60,129.24,70.22,3253.05
09/01/2020,77.41,335.66,336.34,29.29,33.44,95.05,130.61,70.99,3274.70
10/01/2020,77.58,329.05,329.92,29.11,33.21,94.16,130.56,71.49,3265.35
13/01/2020,79.24,338.92,330.22,28.76,33.37,94.57,130.48,71.96,3288.13
14/01/2020,78.17,338.69,332.35,28.75,33.29,93.47,129.73,71.54,3283.15
15/01/2020,77.83,339.07,329.80,28.58,33.09,93.10,130.49,71.96,3289.29
16/01/2020,78.81,338.62,332.00,28.70,34.02,93.90,131.79,72.58,3316.81
17/01/2020,79.68,339.67,324.15,28.97,34.54,93.24,132.11,74.02,3329.62
21/01/2020,79.14,338.11,313.37,29.07,32.39,94.60,132.93,74.22,3320.79
22/01/2020,79.43,326.00,309.00,29.47,31.95,94.37,137.44,74.30,3321.75
23/01/2020,79.81,349.60,317.79,29.16,32.32,94.23,136.46,74.33,3325.54
24/01/2020,79.58,353.16,323.05,29.06,31.57,93.08,134.26,73.34,3295.47
27/01/2020,77.24,342.88,316.60,28.87,30.35,91.42,132.40,71.69,3243.63
28/01/2020,79.42,348.52,316.56,29.12,30.97,92.66,133.29,72.63,3276.24
29/01/2020,81.08,343.16,322.02,27.96,31.27,92.90,131.52,72.93,3273.40
30/01/2020,80.97,347.74,323.30,28.25,31.30,93.53,130.64,72.79,3283.66
31/01/2020,77.38,345.09,318.27,28.39,31.06,100.44,137.29,71.71,3225.52
03/02/2020,77.17,358.00,316.00,27.90,31.21,100.21,139.71,74.30,3248.92
04/02/2020,79.71,369.01,317.94,28.40,32.25,102.48,142.42,72.35,3297.59
05/02/2020,80.36,369.67,329.55,28.54,32.37,101.99,149.32,72.41,3334.69
06/02/2020,81.30,366.95,341.43,29.01,32.48,102.51,149.73,73.81,3345.78
07/02/2020,80.01,366.77,336.75,29.02,31.36,103.96,146.53,73.96,3327.71
10/02/2020,80.39,371.07,344.67,28.94,32.11,106.70,147.51,75.43,3352.09
11/02/2020,79.90,373.69,344.42,28.81,32.71,107.54,146.60,75.44,3357.75
12/02/2020,81.80,380.01,347.45,28.71,33.66,108.00,148.35,75.91,3379.45
13/02/2020,81.22,381.40,342.82,28.92,31.80,107.49,147.39,75.73,3373.94
14/02/2020,81.24,380.40,340.49,28.87,31.52,106.74,143.94,76.04,3380.16
18/02/2020,79.75,387.78,338.88,28.88,32.02,107.78,144.33,75.98,3370.29
19/02/2020,80.91,386.19,338.30,29.01,32.09,108.51,144.10,76.33,3386.15
20/02/2020,80.08,386.00,336.28,29.14,32.34,107.65,144.44,75.91,3373.23
21/02/2020,78.26,380.07,330.38,29.10,31.39,104.80,143.12,74.26,3337.75
24/02/2020,74.55,368.70,317.90,28.72,29.70,100.46,139.86,71.08,3225.89
25/02/2020,72.02,360.09,304.14,28.19,27.89,98.64,135.36,69.42,3128.21
26/02/2020,73.16,379.24,305.59,28.00,26.71,98.98,133.48,69.66,3116.39
27/02/2020,68.38,371.71,287.76,26.97,25.52,94.21,127.14,65.90,2978.76
28/02/2020,68.34,369.03,275.11,26.58,24.56,94.19,124.31,66.97,2954.22
02/03/2020,74.70,381.05,289.27,28.06,25.05,97.70,128.28,69.46,3090.23
03/03/2020,72.33,368.77,280.62,27.40,23.30,95.45,123.12,67.07,3003.37
04/03/2020,75.69,383.79,283.12,28.82,23.30,98.79,128.20,69.33,3130.12
05/03/2020,73.23,372.78,260.37,28.06,20.60,96.20,123.74,65.95,3023.94
06/03/2020,72.26,368.97,262.33,27.95,20.39,95.05,122.00,64.92,2972.37
09/03/2020,66.54,346.49,227.17,26.18,17.88,90.03,112.53,60.78,2746.56
10/03/2020,71.33,364.13,231.01,27.06,20.79,94.59,119.18,64.02,2882.23
11/03/2020,68.86,349.92,189.08,26.05,18.08,91.04,112.68,60.77,2741.38
12/03/2020,62.06,315.25,154.84,23.65,15.26,83.83,98.20,55.75,2480.64
13/03/2020,69.49,336.30,170.20,26.02,15.44,89.25,103.11,60.99,2711.02
16/03/2020,60.55,298.84,129.61,24.01,10.25,84.46,94.64,54.22,2386.13
17/03/2020,63.22,319.75,124.14,25.47,9.55,90.39,101.87,55.99,2529.19
18/03/2020,61.67,315.47,101.89,24.79,7.14,91.50,98.91,54.84,2398.10
19/03/2020,61.20,332.03,97.71,23.51,7.70,94.05,95.84,55.76,2409.39
20/03/2020,57.31,332.83,95.01,21.47,9.11,92.30,91.11,53.62,2304.92
23/03/2020,56.09,360.27,105.62,20.21,9.15,95.14,90.52,52.83,2237.40
24/03/2020,61.72,357.32,127.68,21.20,12.18,97.00,100.75,56.72,2447.33
25/03/2020,61.38,342.39,158.73,21.44,12.95,94.29,101.10,55.12,2475.56
26/03/2020,64.61,362.99,180.55,23.10,13.45,97.77,107.83,58.09,2630.07
27/03/2020,61.94,357.12,162.00,22.52,12.19,95.00,103.19,55.54,2541.47
30/03/2020,63.70,370.96,152.28,22.82,11.53,98.20,107.87,57.34,2626.65
31/03/2020,63.57,375.50,149.14,22.00,11.80,97.49,105.96,58.14,2584.59
01/04/2020,60.23,364.08,130.70,21.17,11.77,95.39,100.43,55.28,2470.50
02/04/2020,61.23,370.08,123.27,21.71,11.51,95.94,105.07,56.04,2526.90
03/04/2020,60.35,361.76,124.52,20.73,10.58,95.33,101.57,54.89,2488.65
06/04/2020,65.62,379.96,148.77,22.22,12.91,99.88,109.67,59.35,2663.68
07/04/2020,64.86,372.28,141.58,22.70,13.63,100.58,109.79,59.33,2659.41
08/04/2020,66.52,371.12,146.87,22.56,15.00,102.15,113.94,60.51,2749.98
09/04/2020,67.00,370.72,151.84,23.19,14.55,102.14,116.05,60.57,2789.82
13/04/2020,68.31,396.72,147.33,22.79,13.91,108.44,115.72,60.88,2761.63
14/04/2020,71.76,413.55,141.00,23.50,15.04,114.17,118.35,63.46,2846.06
15/04/2020,71.11,426.75,145.98,22.71,14.42,115.38,113.37,63.12,2783.36
16/04/2020,71.67,439.17,134.24,22.76,13.82,120.41,110.54,63.17,2799.55
17/04/2020,70.70,422.96,154.00,23.57,14.08,118.75,114.73,64.16,2874.56
20/04/2020,69.23,437.49,143.61,23.38,13.53,119.68,115.01,63.33,2823.16
21/04/2020,67.09,433.83,136.33,22.55,13.19,116.41,111.52,60.82,2736.56
22/04/2020,69.03,421.42,134.97,22.24,13.29,118.17,113.96,63.16,2799.31
23/04/2020,68.76,426.70,137.74,22.27,13.78,119.97,115.91,63.82,2797.80
24/04/2020,70.74,424.99,128.98,22.42,13.94,120.51,119.13,63.97,2836.74
27/04/2020,70.79,421.38,128.68,23.05,15.23,118.80,120.27,63.79,2878.48
28/04/2020,69.65,403.83,131.30,23.13,15.81,115.70,120.61,61.68,2863.39
29/04/2020,71.93,411.89,139.00,23.72,17.46,118.64,122.92,67.07,2939.51
30/04/2020,73.45,419.85,141.02,23.00,16.83,123.70,119.93,67.43,2912.43
01/05/2020,72.27,415.27,133.37,22.57,15.01,114.30,116.41,66.03,2830.71
04/05/2020,73.29,428.15,131.46,22.34,14.78,115.80,116.22,66.34,2842.74
05/05/2020,74.39,424.68,125.40,22.45,14.27,115.89,117.08,67.56,2868.44
06/05/2020,75.16,434.26,121.86,21.73,13.91,117.56,117.65,67.36,2848.42
07/05/2020,75.94,436.53,128.65,21.81,14.93,118.38,115.79,68.63,2881.19
08/05/2020,77.53,435.55,133.44,22.48,15.59,118.98,117.48,69.42,2929.80
11/05/2020,78.75,440.52,128.91,22.18,14.65,120.45,117.09,70.16,2930.19
12/05/2020,77.85,431.82,125.22,21.81,13.84,117.85,114.87,68.79,2870.12
13/05/2020,76.91,438.27,121.50,21.20,12.68,118.40,110.54,67.47,2820.00
14/05/2020,77.39,441.95,122.52,21.57,13.52,119.44,111.71,67.81,2852.50
15/05/2020,76.93,454.19,120.00,21.37,13.85,120.49,111.74,68.66,2863.70
18/05/2020,78.74,452.58,135.44,22.23,15.31,121.31,116.11,69.20,2953.91
19/05/2020,78.29,451.04,130.44,21.86,15.16,122.47,114.90,68.67,2922.94
20/05/2020,79.81,447.67,133.32,22.33,16.50,124.90,115.94,70.34,2971.61
21/05/2020,79.21,436.25,139.00,22.47,15.99,122.34,113.78,70.14,2948.51
22/05/2020,79.72,429.32,137.53,22.55,15.90,121.84,113.08,70.52,2955.45
26/05/2020,79.18,414.77,144.73,23.26,17.65,121.09,116.30,70.85,2991.77
27/05/2020,79.53,419.89,149.52,24.04,18.11,120.52,119.91,70.89,3036.13
28/05/2020,79.56,413.44,149.82,23.44,17.23,120.06,118.95,70.84,3029.73
29/05/2020,79.49,419.73,145.85,23.29,17.18,122.12,119.30,71.45,3044.31
01/06/2020,80.46,425.92,151.39,23.35,17.80,123.55,119.29,71.59,3055.73
02/06/2020,80.83,427.31,153.31,23.39,18.20,123.62,120.35,71.96,3080.82
03/06/2020,81.28,421.97,173.16,23.78,20.26,123.92,123.26,71.82,3122.87
04/06/2020,80.58,414.33,184.30,24.00,21.72,123.03,123.11,70.61,3112.35
05/06/2020,82.88,419.60,205.43,24.73,21.72,124.15,126.14,71.92,3193.93
08/06/2020,83.37,419.49,230.50,25.08,23.76,126.20,129.66,72.33,3232.39
09/06/2020,86.00,434.05,216.74,24.62,22.06,130.04,125.96,72.81,3207.18
10/06/2020,88.21,434.48,203.41,24.26,20.51,132.37,124.05,73.29,3190.14
11/06/2020,83.98,425.56,170.00,22.77,17.84,127.90,112.72,70.19,3002.10
12/06/2020,84.70,418.07,189.51,23.02,19.17,127.25,116.44,70.66,3041.31
15/06/2020,85.75,425.50,190.94,23.02,19.45,128.63,116.20,70.99,3066.59
16/06/2020,88.02,436.13,197.77,23.23,19.35,130.76,119.54,72.14,3124.74
17/06/2020,87.90,447.77,192.54,22.84,18.97,132.05,118.58,72.56,3113.49
18/06/2020,87.93,449.87,192.29,22.91,18.58,132.70,118.59,71.80,3115.34
19/06/2020,87.43,453.72,187.02,22.88,18.21,133.75,116.98,71.59,3097.74
22/06/2020,89.72,468.04,188.52,22.73,17.77,135.69,115.64,72.59,3117.86
23/06/2020,91.63,466.26,187.88,22.83,18.46,138.22,114.06,73.22,3131.29
24/06/2020,90.02,457.85,176.69,22.21,16.93,136.72,111.20,71.60,3050.33
25/06/2020,91.21,465.91,174.88,22.43,16.70,137.73,113.69,72.07,3083.76
26/06/2020,88.41,443.40,170.01,21.95,15.72,134.64,111.94,68.00,3009.05
29/06/2020,90.45,447.24,194.49,22.58,16.82,134.02,114.38,69.75,3053.24
30/06/2020,91.20,455.04,183.30,22.82,16.80,137.94,115.36,70.68,3100.29
01/07/2020,91.03,485.64,180.32,22.57,16.77,143.93,113.23,71.90,3115.86
02/07/2020,91.03,476.89,180.81,22.70,16.86,144.51,114.33,73.24,3130.01
06/07/2020,93.46,493.81,187.91,23.01,16.71,152.85,114.80,74.79,3179.72
07/07/2020,93.17,493.16,178.88,22.88,16.14,150.01,112.31,74.26,3145.32
08/07/2020,95.34,502.78,180.08,22.99,16.30,154.06,112.43,74.80,3169.94
09/07/2020,95.68,507.76,173.28,22.30,16.00,159.13,110.52,75.55,3152.05
10/07/2020,95.92,548.73,178.44,22.74,16.20,160.00,113.04,77.09,3185.04
13/07/2020,95.48,525.50,175.65,22.46,16.38,155.20,113.86,75.57,3155.22
14/07/2020,97.06,524.88,179.96,22.61,16.16,154.20,115.19,76.03,3197.52
15/07/2020,97.73,523.26,187.94,22.65,18.20,150.44,117.49,75.68,3226.56
16/07/2020,96.52,527.39,178.70,22.94,17.60,149.99,118.45,75.90,3215.57
17/07/2020,96.33,492.99,175.66,22.83,16.81,148.10,119.50,75.78,3224.73
20/07/2020,98.36,502.41,174.42,22.53,16.33,159.84,120.70,78.29,3251.84
21/07/2020,97.00,490.10,178.63,22.83,16.69,156.91,120.41,77.92,3257.30
22/07/2020,97.27,489.82,179.79,22.76,16.33,155.00,122.90,78.42,3276.02
23/07/2020,92.85,477.58,176.45,22.57,15.89,149.33,121.62,75.78,3235.66
24/07/2020,92.62,480.45,173.76,22.32,15.79,150.45,120.15,75.59,3215.63
27/07/2020,94.81,495.65,170.21,22.11,14.96,152.76,120.55,76.51,3239.41
28/07/2020,93.25,488.51,170.84,22.41,15.41,150.02,118.89,75.02,3218.44
29/07/2020,95.04,484.48,166.01,22.31,16.25,151.68,119.70,76.10,3258.44
30/07/2020,96.19,485.80,161.95,22.32,16.64,152.59,117.39,76.57,3246.22
31/07/2020,106.26,488.88,158.00,22.33,16.09,158.23,117.43,74.15,3271.12
03/08/2020,108.94,498.62,162.27,22.36,16.32,155.59,118.74,73.72,3294.61
04/08/2020,109.67,509.64,165.07,22.65,16.72,156.94,120.20,73.25,3306.51
05/08/2020,110.06,502.11,174.28,22.53,16.72,160.25,119.83,73.68,3327.77
06/08/2020,113.90,509.08,172.20,22.52,18.46,161.25,120.47,75.01,3349.16
07/08/2020,111.11,494.73,170.02,22.66,19.03,158.37,119.36,74.72,3351.28
10/08/2020,112.73,483.38,179.41,22.79,21.65,157.41,121.41,74.81,3360.47
11/08/2020,109.38,466.93,180.13,22.79,21.50,154.03,121.07,74.02,3333.69
12/08/2020,113.01,475.47,175.44,22.78,21.13,158.11,121.02,75.33,3380.35
13/08/2020,115.01,481.33,174.73,22.58,21.34,158.05,119.42,75.92,3373.43
14/08/2020,114.91,482.68,178.08,22.65,21.81,157.40,119.65,75.39,3372.85
17/08/2020,114.61,482.35,172.01,22.53,21.38,159.12,118.86,75.90,3381.99
18/08/2020,115.56,491.87,170.23,22.48,20.95,165.62,119.32,77.93,3389.78
19/08/2020,115.71,484.53,169.27,22.44,20.90,163.02,118.29,77.38,3374.85
20/08/2020,118.28,497.90,169.58,22.39,20.83,164.87,117.63,79.09,3385.51
21/08/2020,124.37,492.31,167.50,22.41,21.16,164.24,117.64,79.02,3397.16
24/08/2020,125.86,488.81,178.27,22.67,22.27,165.37,120.05,79.41,3431.28
25/08/2020,124.83,490.58,174.73,22.57,22.09,167.32,119.05,80.41,3443.62
26/08/2020,126.52,547.53,171.90,22.64,21.99,172.09,118.60,82.62,3478.73
27/08/2020,125.01,526.27,174.20,22.57,22.81,170.00,119.06,81.72,3484.55
28/08/2020,124.81,523.89,175.80,22.67,23.86,170.09,119.46,82.22,3508.01
31/08/2020,129.04,529.56,171.82,22.50,22.50,172.55,117.78,81.71,3500.31
01/09/2020,134.18,556.55,172.10,22.24,22.77,174.96,117.87,83.04,3526.65
02/09/2020,131.40,552.84,174.78,22.42,23.72,176.57,122.43,86.41,3580.84
03/09/2020,120.88,525.75,168.77,22.33,23.07,168.40,118.87,82.09,3455.06
04/09/2020,120.96,516.05,171.05,22.21,23.52,164.73,116.82,79.55,3426.96
08/09/2020,112.82,507.02,161.08,22.27,23.17,157.49,115.78,76.62,3331.84
09/09/2020,117.32,500.19,160.78,22.17,23.11,163.43,116.78,77.85,3398.96
10/09/2020,113.49,480.67,157.69,21.82,22.84,158.76,115.15,76.60,3339.19
11/09/2020,112.00,482.03,160.23,21.89,22.73,155.81,116.01,76.04,3340.97
14/09/2020,115.36,476.26,165.35,21.99,23.06,155.15,116.62,75.96,3383.54
15/09/2020,115.54,495.99,163.49,21.98,23.74,157.81,116.95,77.07,3401.20
16/09/2020,112.13,483.86,167.46,22.07,23.01,153.90,118.65,76.05,3385.49
17/09/2020,110.34,470.20,167.53,21.94,22.52,150.44,119.32,74.78,3357.01
18/09/2020,106.84,469.96,161.14,21.84,22.02,147.75,117.26,73.00,3319.47
21/09/2020,110.08,487.35,156.35,21.61,21.09,148.02,114.86,71.56,3281.06
22/09/2020,111.81,491.17,156.80,21.52,21.62,156.45,115.11,73.27,3315.57
23/09/2020,107.12,470.61,151.18,21.04,21.38,149.99,113.50,70.76,3236.92
24/09/2020,108.22,473.08,146.05,21.16,21.19,150.99,112.80,71.41,3246.59
25/09/2020,112.28,482.88,156.03,21.16,22.10,154.76,113.62,72.25,3298.46
28/09/2020,114.96,490.65,166.08,21.42,22.63,158.70,116.27,73.23,3351.60
29/09/2020,114.09,493.48,163.60,21.36,21.72,157.24,115.52,73.47,3335.47
30/09/2020,115.81,500.03,165.26,21.52,21.75,157.44,116.21,73.48,3363.00
01/10/2020,116.79,527.51,167.86,21.50,21.82,161.06,115.66,74.50,3380.80
02/10/2020,113.02,503.06,168.08,21.65,21.66,156.25,115.16,72.92,3348.42
05/10/2020,116.50,520.65,171.20,21.64,21.55,159.96,116.54,74.30,3408.60
06/10/2020,113.16,505.87,159.54,21.67,21.05,155.00,116.50,72.67,3360.97
07/10/2020,115.08,534.66,164.61,21.74,21.50,159.78,118.51,73.01,3419.44
08/10/2020,114.97,531.79,168.00,21.59,21.93,159.53,125.59,74.30,3446.83
09/10/2020,116.97,539.44,167.33,21.38,21.36,164.33,122.06,75.76,3477.14
12/10/2020,124.40,539.81,167.35,21.23,21.40,172.15,121.51,78.46,3534.22
13/10/2020,121.10,554.09,162.14,20.95,20.97,172.18,119.49,78.58,3511.93
14/10/2020,121.19,541.45,163.24,20.75,21.09,168.19,120.29,78.40,3488.67
15/10/2020,120.71,541.94,164.24,20.72,21.16,166.93,119.29,77.96,3483.34
16/10/2020,119.02,530.79,167.35,20.63,21.24,163.64,120.28,78.65,3483.81
19/10/2020,115.98,530.72,167.11,20.29,20.80,160.36,119.89,76.73,3426.92
20/10/2020,117.51,525.42,167.24,20.20,21.41,160.85,112.11,77.80,3443.12
21/10/2020,116.87,489.05,163.86,20.17,21.41,159.25,109.90,79.67,3435.56
22/10/2020,115.75,485.23,169.07,21.35,22.62,158.82,110.57,80.77,3453.49
23/10/2020,115.04,488.28,167.36,21.00,23.36,160.22,110.80,82.05,3465.39
26/10/2020,115.05,488.24,160.83,20.67,22.13,160.35,107.19,79.52,3400.97
27/10/2020,116.60,488.93,155.24,20.32,21.04,164.32,105.60,80.21,3390.68
28/10/2020,111.20,486.24,148.14,20.00,20.10,158.14,101.87,75.83,3271.03
29/10/2020,115.32,504.21,148.29,20.20,21.29,160.55,104.03,78.36,3310.11
30/10/2020,108.86,475.74,144.39,20.39,20.57,151.81,106.65,81.05,3269.96
02/11/2020,108.77,484.12,148.60,20.64,20.97,150.22,107.85,81.30,3310.24
03/11/2020,110.44,487.22,153.65,20.73,21.75,152.42,109.04,82.51,3369.16
04/11/2020,114.95,496.95,151.63,20.41,21.44,162.06,106.88,87.46,3443.44
05/11/2020,119.03,513.76,157.09,20.76,21.84,166.10,109.62,88.17,3510.45
06/11/2020,118.69,514.73,157.74,20.71,22.02,165.57,108.93,88.09,3509.44
09/11/2020,116.32,470.50,179.36,21.36,25.30,157.19,110.35,88.15,3550.50
10/11/2020,115.97,480.24,188.69,21.78,24.78,151.75,112.62,87.02,3545.53
11/11/2020,119.49,490.76,182.15,21.68,23.98,156.87,111.95,87.64,3572.66
12/11/2020,119.21,486.77,176.72,21.47,23.69,155.51,109.37,87.49,3537.01
13/11/2020,119.26,482.84,187.11,21.82,25.90,156.44,111.61,88.85,3585.15
16/11/2020,120.30,479.10,202.40,21.87,26.51,156.55,113.05,89.07,3626.91
17/11/2020,119.39,480.63,210.05,21.91,26.42,156.78,112.42,88.51,3609.53
18/11/2020,118.03,481.79,203.30,21.60,26.91,155.27,111.53,87.34,3567.79
19/11/2020,118.64,484.67,205.67,21.35,27.24,155.85,111.93,88.20,3581.87
20/11/2020,117.34,488.24,199.62,21.38,26.21,154.97,111.70,87.11,3557.54
23/11/2020,113.85,476.62,211.53,21.60,26.15,154.92,114.71,86.74,3577.59
24/11/2020,115.17,482.88,218.49,22.06,28.45,155.90,118.84,88.44,3635.41
25/11/2020,116.03,485.00,217.61,21.88,28.39,159.25,118.63,88.57,3629.65
27/11/2020,116.59,491.36,216.50,21.91,28.62,159.77,118.77,89.66,3638.35
30/11/2020,119.05,490.70,210.71,21.70,28.25,158.40,117.98,88.04,3621.63
01/12/2020,122.72,504.58,213.01,21.79,28.81,161.00,117.64,89.91,3662.45
02/12/2020,123.08,503.38,223.85,21.96,29.35,160.18,119.03,91.40,3669.01
03/12/2020,122.94,497.52,237.20,22.06,29.91,159.34,118.07,91.34,3666.72
04/12/2020,122.25,498.31,232.71,22.30,30.72,158.13,121.50,91.40,3699.12
07/12/2020,123.75,515.78,238.17,22.37,29.83,157.90,119.11,90.97,3691.96
08/12/2020,124.38,512.66,236.57,23.25,29.89,158.86,120.07,90.93,3702.25
09/12/2020,121.78,493.60,232.06,23.75,29.94,155.21,121.11,89.21,3672.82
10/12/2020,123.24,501.09,234.43,23.16,30.93,155.07,119.36,88.77,3668.10
11/12/2020,122.41,503.22,230.33,23.41,30.18,155.82,118.70,89.09,3663.46
14/12/2020,121.78,522.42,228.62,23.06,29.51,157.85,117.99,88.00,3647.49
15/12/2020,127.88,519.78,229.50,23.08,30.76,158.26,120.28,88.39,3694.62
16/12/2020,127.81,524.83,225.87,22.86,30.98,162.05,119.92,88.15,3701.17
17/12/2020,128.70,532.90,221.24,22.36,31.12,161.80,119.92,87.40,3722.48
18/12/2020,126.66,534.45,219.75,22.19,31.67,160.08,120.21,86.55,3709.41
21/12/2020,128.23,528.91,219.31,21.90,30.49,160.31,117.86,86.97,3694.92
22/12/2020,131.88,527.33,218.78,21.44,30.35,160.33,118.07,86.18,3687.26
23/12/2020,130.96,514.48,219.69,21.70,30.98,159.26,118.34,86.62,3690.01
24/12/2020,131.97,513.97,217.15,21.65,30.74,158.63,119.10,86.94,3703.06
28/12/2020,136.69,519.12,216.09,21.55,31.29,164.20,119.22,88.80,3735.36
29/12/2020,134.87,530.87,216.25,21.54,30.77,166.10,118.25,87.94,3727.04
30/12/2020,133.72,524.59,216.67,21.50,31.19,164.29,118.77,86.98,3732.04
31/12/2020,132.69,540.73,214.06,21.71,31.51,162.85,120.24,87.59,3756.07
04/01/2021,129.41,522.86,202.72,22.22,29.70,159.33,118.38,86.41,3700.65
05/01/2021,131.01,520.80,211.63,22.08,30.36,160.93,120.48,87.05,3726.86
06/01/2021,126.60,500.49,211.03,22.51,31.18,156.92,123.49,86.76,3748.14
07/01/2021,130.92,508.89,212.71,22.58,30.60,158.11,123.21,89.36,3803.79
08/01/2021,132.05,510.40,209.90,21.90,31.36,159.13,122.77,90.36,3824.68
11/01/2021,128.98,499.10,206.79,21.79,30.79,155.71,122.81,88.34,3799.61
12/01/2021,128.80,494.25,208.41,21.70,30.29,156.04,123.42,87.33,3801.19
13/01/2021,130.89,507.79,207.21,21.59,30.04,158.29,121.23,87.72,3809.84
14/01/2021,128.91,500.86,209.91,22.11,30.28,156.37,123.19,87.01,3795.54
15/01/2021,127.14,497.98,204.32,22.02,29.80,155.21,122.63,86.81,3768.25
19/01/2021,127.83,501.77,210.71,21.85,30.53,156.04,123.24,89.54,3798.91
20/01/2021,132.03,586.34,211.45,21.86,31.06,163.17,124.25,94.35,3851.85
21/01/2021,136.87,579.84,207.41,21.76,31.53,165.35,125.75,94.56,3853.07
22/01/2021,139.07,565.17,205.84,21.84,31.39,164.61,113.29,95.05,3841.47
25/01/2021,142.92,556.78,203.36,21.97,29.98,164.70,113.26,94.97,3855.36
26/01/2021,143.16,561.93,202.06,22.45,29.59,166.31,117.00,95.86,3849.62
27/01/2021,142.06,523.28,194.03,21.99,28.36,161.63,116.98,91.54,3750.77
28/01/2021,137.09,538.60,197.23,21.74,29.56,161.88,114.70,93.16,3787.38
29/01/2021,131.96,532.39,194.19,21.61,28.56,160.31,113.77,91.79,3714.24
01/02/2021,134.14,539.04,195.84,21.62,29.27,167.14,115.14,95.07,3773.86
02/02/2021,134.99,548.16,200.94,21.54,30.64,169.00,114.08,96.38,3826.31
03/02/2021,133.94,539.45,207.39,21.52,30.89,165.63,113.78,103.50,3830.17
04/02/2021,137.39,552.16,210.64,21.81,32.48,166.55,115.59,103.12,3871.74
05/02/2021,136.76,550.79,207.93,21.84,34.25,167.61,116.33,104.90,3886.83
08/02/2021,136.91,547.92,211.95,21.71,35.60,166.15,118.07,104.65,3915.59
09/02/2021,136.01,559.07,215.12,21.60,35.82,165.25,116.63,104.18,3911.23
10/02/2021,135.39,563.59,211.92,21.55,36.47,164.33,116.76,104.77,3909.88
11/02/2021,135.13,557.59,210.66,21.65,35.30,163.11,115.49,104.79,3916.38
12/02/2021,135.37,556.52,210.98,21.74,35.93,163.89,115.38,105.21,3934.83
16/02/2021,133.19,557.28,217.18,21.87,34.99,163.45,114.69,106.10,3932.59
17/02/2021,130.84,551.34,215.52,22.32,34.96,165.43,114.59,106.42,3931.33
18/02/2021,129.71,548.22,208.48,22.06,35.04,166.41,115.32,105.86,3913.97
